DateTime,Measured,Pos,Neg
28/01/2020 01:15,516.05,5.16,5.16
28/01/2020 01:30,484.14,5.16,5.16
28/01/2020 01:45,505.82,1.84,1.84
28/01/2020 02:00,481.88,66.87,66.87
28/01/2020 02:15,470.66,55.16,55.16
28/01/2020 02:30,461.53,5.16,5.16
28/01/2020 02:45,455.7,3.38,3.38
28/01/2020 03:00,457.59,55.16,55.16
28/01/2020 03:15,328.51,5.16,5.16
28/01/2020 03:30,315.65,4.08,4.08
28/01/2020 03:45,432.52,0,0
28/01/2020 04:00,391.95,55.16,55.16
28/01/2020 04:15,442.8,5.16,5.16
28/01/2020 04:30,419.19,-1.83,-1.83
28/01/2020 04:45,426.73,55.16,55.16
28/01/2020 05:00,404.76,5.16,5.16
28/01/2020 05:15,429.46,5.16,5.16
28/01/2020 05:30,444.79,5.16,5.16
28/01/2020 05:45,431.63,55.16,55.16
28/01/2020 06:00,455.63,4.06,4.06
28/01/2020 06:15,486.99,5.71,5.71
28/01/2020 06:30,500.49,4.62,4.62
28/01/2020 06:45,479.33,5.71,5.71
28/01/2020 07:00,500.98,1.75,1.75
28/01/2020 07:15,504.35,1.07,1.07
28/01/2020 07:30,502.83,58.27,58.27
28/01/2020 07:45,503.58,58.31,58.31
28/01/2020 08:00,455.08,62.16,62.16
28/01/2020 08:15,434.45,4.25,4.25
28/01/2020 08:30,484.07,4.25,4.25
28/01/2020 08:45,492.16,4.25,4.25
28/01/2020 09:00,489.25,4.65,4.65
28/01/2020 09:15,547.59,4.61,4.61
28/01/2020 09:30,575.65,4.61,4.61
28/01/2020 09:45,576.14,2.51,2.51
28/01/2020 10:00,577.23,57.97,57.97
28/01/2020 10:15,569.62,57.97,57.97
28/01/2020 10:30,607.33,6.37,6.37
28/01/2020 10:45,624.89,6.37,6.37
28/01/2020 11:00,588.65,6.37,6.37
28/01/2020 11:15,570.34,5.09,5.09
28/01/2020 11:30,578.82,3.96,3.96
28/01/2020 11:45,581.41,3.01,3.01
28/01/2020 12:00,572.73,5.71,5.71
28/01/2020 12:15,573.27,5.71,5.71
28/01/2020 12:30,559.99,5.71,5.71
28/01/2020 12:45,565.32,5.71,5.71
28/01/2020 13:00,564.16,2.96,2.96
28/01/2020 13:15,546.11,2.35,2.35
28/01/2020 13:30,531.53,6.48,6.48
28/01/2020 13:45,524.93,6.48,6.48
28/01/2020 14:00,540.34,58.1,58.1
28/01/2020 14:15,513.03,58.1,58.1
28/01/2020 14:30,533.18,58.1,58.1
28/01/2020 14:45,559.9,58.1,58.1
28/01/2020 15:00,544.5,2.19,2.19
28/01/2020 15:15,531.58,6.48,6.48
28/01/2020 15:30,526.26,6.48,6.48
28/01/2020 15:45,511.71,6.48,6.48
28/01/2020 16:00,514.39,-5.71,-5.71
28/01/2020 16:15,472.13,-48.96,-48.96
28/01/2020 16:30,475.92,6.48,6.48
28/01/2020 16:45,451.05,6.48,6.48
28/01/2020 17:00,417.6,5.71,5.71
28/01/2020 17:15,432.7,5.71,5.71
28/01/2020 17:30,441.04,56.48,56.48
28/01/2020 17:45,457.58,61.55,61.55
28/01/2020 18:00,475.23,57.97,57.97
28/01/2020 18:15,490.73,57.97,57.97
28/01/2020 18:30,513.21,57.97,57.97
28/01/2020 18:45,540.59,57.97,57.97
28/01/2020 19:00,561.85,59.59,59.59
28/01/2020 19:15,500.29,57.97,57.97
28/01/2020 19:30,464.57,6.37,6.37
28/01/2020 19:45,443.25,5.71,5.71
28/01/2020 20:00,396.97,5.71,5.71
28/01/2020 20:15,381.19,6.48,6.48
28/01/2020 20:30,370.37,5.71,5.71
28/01/2020 20:45,381.91,5.71,5.71
28/01/2020 21:00,326.97,5.71,5.71
28/01/2020 21:15,367.5,5.71,5.71
28/01/2020 21:30,406.01,4.23,4.23
28/01/2020 21:45,431.2,5.71,5.71
28/01/2020 22:00,447.84,55.16,55.16
28/01/2020 22:15,461.38,55.16,55.16
28/01/2020 22:30,460.35,5.71,5.71
28/01/2020 22:45,445.27,55.16,55.16
28/01/2020 23:00,406.93,4.38,4.38
28/01/2020 23:15,359.83,1.93,1.93
28/01/2020 23:30,382.28,-7.9,-7.9
28/01/2020 23:45,355.28,-23.53,-23.53
29/01/2020 00:00,338.25,-0.01,-0.01
29/01/2020 00:15,364.63,55.74,55.74
29/01/2020 00:30,374.37,5.74,5.74
29/01/2020 00:45,339.9,5.74,5.74
29/01/2020 01:00,338.91,76.14,76.14
29/01/2020 01:15,358.22,71.4,71.4
29/01/2020 01:30,369.18,5.74,5.74
29/01/2020 01:45,374.65,55.74,55.74
29/01/2020 02:00,347.56,5.74,5.74
29/01/2020 02:15,351.29,5.74,5.74
29/01/2020 02:30,366.04,5.74,5.74
29/01/2020 02:45,380.88,5.74,5.74
29/01/2020 03:00,360.21,76.69,76.69
29/01/2020 03:15,351.87,71.4,71.4
29/01/2020 03:30,355.44,55.74,55.74
29/01/2020 03:45,361.12,55.74,55.74
29/01/2020 04:00,340.46,56.92,56.92
29/01/2020 04:15,354.26,60.73,60.73
29/01/2020 04:30,347.4,83.38,83.38
29/01/2020 04:45,355.06,81.4,81.4
29/01/2020 05:00,376.1,1.6,1.6
29/01/2020 05:15,393.4,5.74,5.74
29/01/2020 05:30,392.62,5.74,5.74
29/01/2020 05:45,400.98,55.74,55.74
29/01/2020 06:00,431.98,57.21,57.21
29/01/2020 06:15,418.17,55.74,55.74
29/01/2020 06:30,430.25,5.97,5.97
29/01/2020 06:45,405.66,2.02,2.02
29/01/2020 07:00,402.83,59.16,59.16
29/01/2020 07:15,412.76,59.16,59.16
29/01/2020 07:30,402.7,59.16,59.16
29/01/2020 07:45,422.6,61.38,61.38
29/01/2020 08:00,456.44,61.4,61.4
29/01/2020 08:15,462.17,61.4,61.4
29/01/2020 08:30,450.93,4.24,4.24
29/01/2020 08:45,433.83,61.4,61.4
29/01/2020 09:00,425.94,67.87,67.87
29/01/2020 09:15,396.2,81.87,81.87
29/01/2020 09:30,405.78,61.4,61.4
29/01/2020 09:45,456.27,61.4,61.4
29/01/2020 10:00,459.35,60.93,60.93
29/01/2020 10:15,480.87,59.16,59.16
29/01/2020 10:30,452.72,59.16,59.16
29/01/2020 10:45,431.98,7.5,7.5
29/01/2020 11:00,450.49,59.16,59.16
29/01/2020 11:15,464,59.16,59.16
29/01/2020 11:30,471.7,59.16,59.16
29/01/2020 11:45,453.38,4.5,4.5
29/01/2020 12:00,493.23,60.1,60.1
29/01/2020 12:15,522.67,59.16,59.16
29/01/2020 12:30,523.29,59.16,59.16
29/01/2020 12:45,527.17,59.16,59.16
29/01/2020 13:00,558.63,59.16,59.16
29/01/2020 13:15,550.28,59.16,59.16
29/01/2020 13:30,564.79,7.5,7.5
29/01/2020 13:45,575.74,7.5,7.5
29/01/2020 14:00,584.83,4.76,4.76
29/01/2020 14:15,551.24,-0.21,-0.21
29/01/2020 14:30,504.48,7.5,7.5
29/01/2020 14:45,440.6,7.5,7.5
29/01/2020 15:00,476.46,7.5,7.5
29/01/2020 15:15,450.53,7.5,7.5
29/01/2020 15:30,450.38,59.16,59.16
29/01/2020 15:45,447.16,59.16,59.16
29/01/2020 16:00,416.05,7.5,7.5
29/01/2020 16:15,358.37,60.54,60.54
29/01/2020 16:30,302.22,65.36,65.36
29/01/2020 16:45,297.84,65.42,65.42
29/01/2020 17:00,261.28,-3.12,-3.12
29/01/2020 17:15,218.47,59.16,59.16
29/01/2020 17:30,220.73,61.11,61.11
29/01/2020 17:45,202.96,109.45,109.45
29/01/2020 18:00,203.51,217.36,217.36
29/01/2020 18:15,204.12,247.51,247.51
29/01/2020 18:30,195.79,151.63,151.63
29/01/2020 18:45,218.35,198.93,198.93
29/01/2020 19:00,246.56,453.61,453.61
29/01/2020 19:15,241.1,492.91,492.91
29/01/2020 19:30,259.13,136.48,136.48
29/01/2020 19:45,281.01,4.24,4.24
29/01/2020 20:00,263.68,7.5,7.5
29/01/2020 20:15,249.56,7.5,7.5
29/01/2020 20:30,246.57,7.5,7.5
29/01/2020 20:45,275.84,-0.05,-0.05
29/01/2020 21:00,242.24,-0.08,-0.08
29/01/2020 21:15,278.83,5.97,5.97
29/01/2020 21:30,274.4,5.97,5.97
29/01/2020 21:45,308.08,4.15,4.15
29/01/2020 22:00,358.66,58.55,58.55
29/01/2020 22:15,345.52,55.74,55.74
29/01/2020 22:30,371.12,5.97,5.97
29/01/2020 22:45,377.58,4.63,4.63
29/01/2020 23:00,417.38,-0.32,-0.32
29/01/2020 23:15,438.64,5.74,5.74
29/01/2020 23:30,448.7,3.44,3.44
29/01/2020 23:45,424.66,-11.93,-11.93
30/01/2020 00:00,420.63,5.26,5.26
30/01/2020 00:15,459.5,-11.48,-11.48
30/01/2020 00:30,461.34,-10,-10
30/01/2020 00:45,460.05,-10,-10
30/01/2020 01:00,474.08,5.26,5.26
30/01/2020 01:15,482.71,55.26,55.26
30/01/2020 01:30,460.25,55.26,55.26
30/01/2020 01:45,474.66,55.26,55.26
30/01/2020 02:00,477.09,2.71,2.71
30/01/2020 02:15,481.2,-98.2,-98.2
30/01/2020 02:30,459.3,-91.45,-91.45
30/01/2020 02:45,443.24,-93.24,-93.24
30/01/2020 03:00,425.79,-116.27,-116.27
30/01/2020 03:15,294.33,-110,-110
30/01/2020 03:30,278.46,-111.93,-111.93
30/01/2020 03:45,365.62,-110,-110
30/01/2020 04:00,335.51,58.18,58.18
30/01/2020 04:15,340.99,55.26,55.26
30/01/2020 04:30,358.28,55.26,55.26
30/01/2020 04:45,333.81,55.26,55.26
30/01/2020 05:00,360.8,5.26,5.26
30/01/2020 05:15,372.1,55.26,55.26
30/01/2020 05:30,343.18,55.26,55.26
30/01/2020 05:45,340.29,55.26,55.26
30/01/2020 06:00,344.02,5.75,5.75
30/01/2020 06:15,305.81,5.75,5.75
30/01/2020 06:30,308.48,59.08,59.08
30/01/2020 06:45,330.27,4.28,4.28
30/01/2020 07:00,346.01,4.75,4.75
30/01/2020 07:15,357.5,55.26,55.26
30/01/2020 07:30,363.79,55.26,55.26
30/01/2020 07:45,366.86,55.26,55.26
30/01/2020 08:00,379.06,60.8,60.8
30/01/2020 08:15,372.16,4.24,4.24
30/01/2020 08:30,374.14,3.46,3.46
30/01/2020 08:45,376.46,2.23,2.23
30/01/2020 09:00,372.59,4.25,4.25
30/01/2020 09:15,372.55,7.81,7.81
30/01/2020 09:30,385.02,5.81,5.81
30/01/2020 09:45,377.46,5.15,5.15
30/01/2020 10:00,389.76,60.03,60.03
30/01/2020 10:15,395.95,-4.29,-4.29
30/01/2020 10:30,413.48,-75.7,-75.7
30/01/2020 10:45,366.66,-54.98,-54.98
30/01/2020 11:00,407.38,-9.9,-9.9
30/01/2020 11:15,427.6,59.03,59.03
30/01/2020 11:30,425.3,4.24,4.24
30/01/2020 11:45,434.88,4.37,4.37
30/01/2020 12:00,411.41,2.86,2.86
30/01/2020 12:15,381.51,2.27,2.27
30/01/2020 12:30,346.75,5.75,5.75
30/01/2020 12:45,357.01,5.75,5.75
30/01/2020 13:00,365.65,56.99,56.99
30/01/2020 13:15,360.8,4.49,4.49
30/01/2020 13:30,373.98,5.75,5.75
30/01/2020 13:45,405.45,5.75,5.75
30/01/2020 14:00,420.61,2.12,2.12
30/01/2020 14:15,441.08,0.66,0.66
30/01/2020 14:30,442.49,5.75,5.75
30/01/2020 14:45,447.28,56.99,56.99
30/01/2020 15:00,468.53,56.99,56.99
30/01/2020 15:15,522.49,5.75,5.75
30/01/2020 15:30,546.03,56.99,56.99
30/01/2020 15:45,554.11,56.99,56.99
30/01/2020 16:00,555.11,56.99,56.99
30/01/2020 16:15,531.38,56.99,56.99
30/01/2020 16:30,547.82,56.55,56.55
30/01/2020 16:45,558.14,57.11,57.11
30/01/2020 17:00,541.43,5.29,5.29
30/01/2020 17:15,537.6,59.15,59.15
30/01/2020 17:30,551.68,60.8,60.8
30/01/2020 17:45,535.27,62.25,62.25
30/01/2020 18:00,556.42,4.24,4.24
30/01/2020 18:15,552.45,4.25,4.25
30/01/2020 18:30,581.52,4.25,4.25
30/01/2020 18:45,575,4.24,4.24
30/01/2020 19:00,614.21,62.16,62.16
30/01/2020 19:15,613.23,60.8,60.8
30/01/2020 19:30,628.78,4.25,4.25
30/01/2020 19:45,643.02,4.25,4.25
30/01/2020 20:00,645.67,4.72,4.72
30/01/2020 20:15,644.63,55.26,55.26
30/01/2020 20:30,658.86,55.26,55.26
30/01/2020 20:45,672.6,5.75,5.75
30/01/2020 21:00,688.32,5.75,5.75
30/01/2020 21:15,683.65,55.26,55.26
30/01/2020 21:30,680.42,55.26,55.26
30/01/2020 21:45,682.88,55.26,55.26
30/01/2020 22:00,677.28,-92.86,-92.86
30/01/2020 22:15,653.92,-87,-87
30/01/2020 22:30,665.43,-89.08,-89.08
30/01/2020 22:45,671.19,-91.18,-91.18
30/01/2020 23:00,672.66,59.04,59.04
30/01/2020 23:15,677.02,3.14,3.14
30/01/2020 23:30,670.36,3.46,3.46
30/01/2020 23:45,655.97,-10.27,-10.27
31/01/2020 00:00,633.27,81.31,81.31
31/01/2020 00:15,643.3,-3.05,-3.05
31/01/2020 00:30,678.18,-8.13,-8.13
31/01/2020 00:45,666.31,-12.24,-12.24
31/01/2020 01:00,669.41,0,0
31/01/2020 01:15,667.29,5.26,5.26
31/01/2020 01:30,623.68,3.17,3.17
31/01/2020 01:45,610.69,-10.79,-10.79
31/01/2020 02:00,567.7,0,0
31/01/2020 02:15,543.48,5.26,5.26
31/01/2020 02:30,532.02,5.26,5.26
31/01/2020 02:45,492.85,55.26,55.26
31/01/2020 03:00,449.2,5.26,5.26
31/01/2020 03:15,437.83,2.99,2.99
31/01/2020 03:30,518.62,5.26,5.26
31/01/2020 03:45,501.84,55.26,55.26
31/01/2020 04:00,355.86,2.85,2.85
31/01/2020 04:15,290.1,2.19,2.19
31/01/2020 04:30,309.31,5.26,5.26
31/01/2020 04:45,288.27,3.45,3.45
31/01/2020 05:00,309.09,5.26,5.26
31/01/2020 05:15,327.46,5.26,5.26
31/01/2020 05:30,286.15,55.26,55.26
31/01/2020 05:45,273.63,55.26,55.26
31/01/2020 06:00,251.87,2.89,2.89
31/01/2020 06:15,250.54,55.62,55.62
31/01/2020 06:30,241.41,57.19,57.19
31/01/2020 06:45,233.36,60.17,60.17
31/01/2020 07:00,227.44,1.63,1.63
31/01/2020 07:15,237.79,57.62,57.62
31/01/2020 07:30,234.95,57.62,57.62
31/01/2020 07:45,222.12,58.84,58.84
31/01/2020 08:00,197.07,57.89,57.89
31/01/2020 08:15,205.34,4.25,4.25
31/01/2020 08:30,191.4,4.25,4.25
31/01/2020 08:45,190.71,4.25,4.25
31/01/2020 09:00,224.62,57.89,57.89
31/01/2020 09:15,256.88,4.25,4.25
31/01/2020 09:30,272.39,4.25,4.25
31/01/2020 09:45,302.72,4.25,4.25
31/01/2020 10:00,307.32,57.89,57.89
31/01/2020 10:15,300.92,4.25,4.25
31/01/2020 10:30,352.58,2.88,2.88
31/01/2020 10:45,332.72,4.25,4.25
31/01/2020 11:00,316.09,4.25,4.25
31/01/2020 11:15,315.4,4.25,4.25
31/01/2020 11:30,334.04,4.25,4.25
31/01/2020 11:45,380.57,4.24,4.24
31/01/2020 12:00,414.43,5.75,5.75
31/01/2020 12:15,421.41,4.35,4.35
31/01/2020 12:30,444.5,2.81,2.81
31/01/2020 12:45,507.32,2.55,2.55
31/01/2020 13:00,469,55.26,55.26
31/01/2020 13:15,460.92,5.75,5.75
31/01/2020 13:30,469.87,55.26,55.26
31/01/2020 13:45,448.63,5.75,5.75
31/01/2020 14:00,462.71,5.75,5.75
31/01/2020 14:15,428.67,5.75,5.75
31/01/2020 14:30,438.57,55.26,55.26
31/01/2020 14:45,430.26,55.26,55.26
31/01/2020 15:00,417.64,5.75,5.75
31/01/2020 15:15,401.52,5.75,5.75
31/01/2020 15:30,393.02,55.26,55.26
31/01/2020 15:45,377.07,55.26,55.26
31/01/2020 16:00,350.18,5.75,5.75
31/01/2020 16:15,343.91,55.26,55.26
31/01/2020 16:30,333.89,5.75,5.75
31/01/2020 16:45,335.84,55.26,55.26
31/01/2020 17:00,310.97,5.75,5.75
31/01/2020 17:15,316.59,56.71,56.71
31/01/2020 17:30,321.02,57.16,57.16
31/01/2020 17:45,318.3,82.16,82.16
31/01/2020 18:00,310.57,80,80
31/01/2020 18:15,340.5,5.17,5.17
31/01/2020 18:30,354.72,5.17,5.17
31/01/2020 18:45,374.78,5.17,5.17
31/01/2020 19:00,393.41,57.16,57.16
31/01/2020 19:15,418.98,2.83,2.83
31/01/2020 19:30,467.3,3.41,3.41
31/01/2020 19:45,488.64,3.41,3.41
31/01/2020 20:00,498.62,3.85,3.85
31/01/2020 20:15,530.42,4.29,4.29
31/01/2020 20:30,539.54,4.56,4.56
31/01/2020 20:45,554.66,4.57,4.57
31/01/2020 21:00,599.65,5.26,5.26
31/01/2020 21:15,599.14,5.26,5.26
31/01/2020 21:30,605.14,4.2,4.2
31/01/2020 21:45,605.85,-0.58,-0.58
31/01/2020 22:00,618.21,-0.67,-0.67
31/01/2020 22:15,603.17,5.26,5.26
31/01/2020 22:30,568.91,5.26,5.26
31/01/2020 22:45,598.3,2.45,2.45
31/01/2020 23:00,624.67,55.26,55.26
31/01/2020 23:15,602.14,5.26,5.26
31/01/2020 23:30,621.48,5.26,5.26
31/01/2020 23:45,646.22,2.13,2.13
01/02/2020 00:00,591.35,54.51,54.51
01/02/2020 00:15,597.35,4.51,4.51
01/02/2020 00:30,592.96,54.51,54.51
01/02/2020 00:45,572.2,4.51,4.51
01/02/2020 01:00,533.26,54.51,54.51
01/02/2020 01:15,523.66,4.51,4.51
01/02/2020 01:30,534.34,54.51,54.51
01/02/2020 01:45,508.53,3.61,3.61
01/02/2020 02:00,491.76,54.51,54.51
01/02/2020 02:15,457.32,54.51,54.51
01/02/2020 02:30,444.94,54.51,54.51
01/02/2020 02:45,463.66,54.51,54.51
01/02/2020 03:00,446.04,4.51,4.51
01/02/2020 03:15,433.79,4.51,4.51
01/02/2020 03:30,414.83,4.51,4.51
01/02/2020 03:45,392.25,4.51,4.51
01/02/2020 04:00,356.33,0.32,0.32
01/02/2020 04:15,372.2,0.32,0.32
01/02/2020 04:30,365.83,0.32,0.32
01/02/2020 04:45,378.18,0.32,0.32
01/02/2020 05:00,365.32,2.44,2.44
01/02/2020 05:15,361.17,2.44,2.44
01/02/2020 05:30,355.87,54.51,54.51
01/02/2020 05:45,350.38,54.51,54.51
01/02/2020 06:00,311.7,4.51,4.51
01/02/2020 06:15,302.47,4.51,4.51
01/02/2020 06:30,301.33,54.51,54.51
01/02/2020 06:45,303.18,54.51,54.51
01/02/2020 07:00,320.29,54.51,54.51
01/02/2020 07:15,312.94,54.51,54.51
01/02/2020 07:30,281.54,54.51,54.51
01/02/2020 07:45,291.03,54.51,54.51
01/02/2020 08:00,318.29,54.51,54.51
01/02/2020 08:15,306.98,54.51,54.51
01/02/2020 08:30,292.52,54.51,54.51
01/02/2020 08:45,327.51,54.51,54.51
01/02/2020 09:00,301.61,56.05,56.05
01/02/2020 09:15,263.5,56.06,56.06
01/02/2020 09:30,271.71,58.6,58.6
01/02/2020 09:45,268.28,56.06,56.06
01/02/2020 10:00,274.35,102.64,102.64
01/02/2020 10:15,280.58,59.83,59.83
01/02/2020 10:30,312.34,56.76,56.76
01/02/2020 10:45,342.45,56.76,56.76
01/02/2020 11:00,307.73,2.15,2.15
01/02/2020 11:15,298.88,56.55,56.55
01/02/2020 11:30,325.19,56.55,56.55
01/02/2020 11:45,333.42,2.15,2.15
01/02/2020 12:00,351.62,55.95,55.95
01/02/2020 12:15,417.37,55.81,55.81
01/02/2020 12:30,380.2,55.75,55.75
01/02/2020 12:45,404.82,55.75,55.75
01/02/2020 13:00,431.48,55.64,55.64
01/02/2020 13:15,442.01,58.79,58.79
01/02/2020 13:30,435.07,55.38,55.38
01/02/2020 13:45,444.5,55.23,55.23
01/02/2020 14:00,443.51,55.14,55.14
01/02/2020 14:15,429.6,3.83,3.83
01/02/2020 14:30,477.82,3.83,3.83
01/02/2020 14:45,513.76,3.97,3.97
01/02/2020 15:00,519.7,3.97,3.97
01/02/2020 15:15,503.66,1.71,1.71
01/02/2020 15:30,527.18,-0.33,-0.33
01/02/2020 15:45,517.71,3.97,3.97
01/02/2020 16:00,567.77,4.51,4.51
01/02/2020 16:15,569.01,4.51,4.51
01/02/2020 16:30,566.09,4.51,4.51
01/02/2020 16:45,557.73,4.51,4.51
01/02/2020 17:00,567.2,54.51,54.51
01/02/2020 17:15,554.86,54.63,54.63
01/02/2020 17:30,538.64,55.29,55.29
01/02/2020 17:45,534.09,55.43,55.43
01/02/2020 18:00,532.24,56.26,56.26
01/02/2020 18:15,550.52,56.26,56.26
01/02/2020 18:30,552.12,2.48,2.48
01/02/2020 18:45,567.75,2.48,2.48
01/02/2020 19:00,566.89,56.26,56.26
01/02/2020 19:15,537.68,2.68,2.68
01/02/2020 19:30,563.11,2.91,2.91
01/02/2020 19:45,553.37,3.07,3.07
01/02/2020 20:00,563.25,55.64,55.64
01/02/2020 20:15,565.02,55.22,55.22
01/02/2020 20:30,557.04,55.07,55.07
01/02/2020 20:45,537.67,54.98,54.98
01/02/2020 21:00,506.68,54.92,54.92
01/02/2020 21:15,524.58,54.77,54.77
01/02/2020 21:30,470.68,54.63,54.63
01/02/2020 21:45,467.51,54.63,54.63
01/02/2020 22:00,473.51,54.51,54.51
01/02/2020 22:15,457.12,54.51,54.51
01/02/2020 22:30,469.87,54.51,54.51
01/02/2020 22:45,493.2,54.51,54.51
01/02/2020 23:00,468.48,55.36,55.36
01/02/2020 23:15,479.43,55.36,55.36
01/02/2020 23:30,477,55.12,55.12
01/02/2020 23:45,486,3.97,3.97
02/02/2020 00:00,481.46,54.01,54.01
02/02/2020 00:15,470.52,4.01,4.01
02/02/2020 00:30,471.03,4.01,4.01
02/02/2020 00:45,464.11,4.01,4.01
02/02/2020 01:00,443.06,54.01,54.01
02/02/2020 01:15,416.44,4.01,4.01
02/02/2020 01:30,403.48,54.01,54.01
02/02/2020 01:45,396.94,4.01,4.01
02/02/2020 02:00,372.35,4.01,4.01
02/02/2020 02:15,371.78,54.01,54.01
02/02/2020 02:30,365.76,54.01,54.01
02/02/2020 02:45,365.01,55.78,55.78
02/02/2020 03:00,343.88,54.01,54.01
02/02/2020 03:15,311.5,55.57,55.57
02/02/2020 03:30,270.5,65.34,65.34
02/02/2020 03:45,234.54,131.09,131.09
02/02/2020 04:00,213.78,54.01,54.01
02/02/2020 04:15,197.02,54.01,54.01
02/02/2020 04:30,195.69,54.01,54.01
02/02/2020 04:45,164.15,54.01,54.01
02/02/2020 05:00,140.98,54.01,54.01
02/02/2020 05:15,111.03,54.01,54.01
02/02/2020 05:30,81.13,55.08,55.08
02/02/2020 05:45,47.52,54.01,54.01
02/02/2020 06:00,13.83,54.01,54.01
02/02/2020 06:15,11.93,54.01,54.01
02/02/2020 06:30,10.42,54.01,54.01
02/02/2020 06:45,10.57,54.01,54.01
02/02/2020 07:00,9.48,4.01,4.01
02/02/2020 07:15,8.57,4.01,4.01
02/02/2020 07:30,8.79,4.01,4.01
02/02/2020 07:45,11.53,4.01,4.01
02/02/2020 08:00,23.2,4.01,4.01
02/02/2020 08:15,56.96,-0.31,-0.31
02/02/2020 08:30,109,-2.99,-2.99
02/02/2020 08:45,111.72,4.01,4.01
02/02/2020 09:00,151.16,54.01,54.01
02/02/2020 09:15,185.5,54.01,54.01
02/02/2020 09:30,231.65,54.01,54.01
02/02/2020 09:45,303.94,54.01,54.01
02/02/2020 10:00,329.9,71.82,71.82
02/02/2020 10:15,365.69,54.01,54.01
02/02/2020 10:30,389.78,54.01,54.01
02/02/2020 10:45,420.74,54.01,54.01
02/02/2020 11:00,484.17,4.01,4.01
02/02/2020 11:15,489.42,4.01,4.01
02/02/2020 11:30,527.06,4.01,4.01
02/02/2020 11:45,585.14,4.01,4.01
02/02/2020 12:00,619.14,54.01,54.01
02/02/2020 12:15,638.78,54.01,54.01
02/02/2020 12:30,638.77,54.01,54.01
02/02/2020 12:45,644.87,54.01,54.01
02/02/2020 13:00,658.16,55.83,55.83
02/02/2020 13:15,669.37,4.01,4.01
02/02/2020 13:30,675.47,54.01,54.01
02/02/2020 13:45,683.68,4.01,4.01
02/02/2020 14:00,682.5,55.47,55.47
02/02/2020 14:15,683.4,4.01,4.01
02/02/2020 14:30,684.15,4.01,4.01
02/02/2020 14:45,686.48,4.01,4.01
02/02/2020 15:00,675.06,-0.15,-0.15
02/02/2020 15:15,664.32,4.01,4.01
02/02/2020 15:30,674.58,54.01,54.01
02/02/2020 15:45,687.34,54.01,54.01
02/02/2020 16:00,662.28,54.01,54.01
02/02/2020 16:15,657.93,54.01,54.01
02/02/2020 16:30,651.61,54.01,54.01
02/02/2020 16:45,652.22,54.01,54.01
02/02/2020 17:00,638.01,54.01,54.01
02/02/2020 17:15,651,54.01,54.01
02/02/2020 17:30,637.54,58,58
02/02/2020 17:45,627.41,111.17,111.17
02/02/2020 18:00,617.99,56.01,56.01
02/02/2020 18:15,614.08,56.01,56.01
02/02/2020 18:30,588.83,56.01,56.01
02/02/2020 18:45,589.38,1.9,1.9
02/02/2020 19:00,621.19,1.9,1.9
02/02/2020 19:15,629.32,56.01,56.01
02/02/2020 19:30,627.32,1.9,1.9
02/02/2020 19:45,613.46,1.9,1.9
02/02/2020 20:00,579.9,3.56,3.56
02/02/2020 20:15,578.07,3.75,3.75
02/02/2020 20:30,550.11,4.01,4.01
02/02/2020 20:45,530.04,54.01,54.01
02/02/2020 21:00,507.48,56.03,56.03
02/02/2020 21:15,485.57,67.64,67.64
02/02/2020 21:30,466.81,108.74,108.74
02/02/2020 21:45,432.99,100,100
02/02/2020 22:00,384.83,112.86,112.86
02/02/2020 22:15,349.48,109.36,109.36
02/02/2020 22:30,346.91,102.77,102.77
02/02/2020 22:45,353.06,100,100
02/02/2020 23:00,363.38,101.43,101.43
02/02/2020 23:15,354.44,100,100
02/02/2020 23:30,370.73,4.01,4.01
02/02/2020 23:45,412.35,4.01,4.01
03/02/2020 00:00,444.61,4.01,4.01
03/02/2020 00:15,446.94,4.01,4.01
03/02/2020 00:30,446.15,4.01,4.01
03/02/2020 00:45,422.75,1.84,1.84
03/02/2020 01:00,398.76,4.01,4.01
03/02/2020 01:15,441.81,54.01,54.01
03/02/2020 01:30,461.84,4.01,4.01
03/02/2020 01:45,470.75,4.01,4.01
03/02/2020 02:00,477.4,54.01,54.01
03/02/2020 02:15,501.27,2.76,2.76
03/02/2020 02:30,506.66,54.01,54.01
03/02/2020 02:45,505.52,54.01,54.01
03/02/2020 03:00,522.89,4.01,4.01
03/02/2020 03:15,568.46,2.65,2.65
03/02/2020 03:30,558.88,4.01,4.01
03/02/2020 03:45,558.36,4.01,4.01
03/02/2020 04:00,559.88,54.01,54.01
03/02/2020 04:15,563.63,54.01,54.01
03/02/2020 04:30,569.51,4.01,4.01
03/02/2020 04:45,522.78,54.01,54.01
03/02/2020 05:00,510.68,54.01,54.01
03/02/2020 05:15,525.86,54.01,54.01
03/02/2020 05:30,488.51,55.71,55.71
03/02/2020 05:45,459.47,100,100
03/02/2020 06:00,442.91,4.01,4.01
03/02/2020 06:15,457.77,4.01,4.01
03/02/2020 06:30,487.35,54.78,54.78
03/02/2020 06:45,506.67,56.71,56.71
03/02/2020 07:00,498.41,3.84,3.84
03/02/2020 07:15,508.01,5.11,5.11
03/02/2020 07:30,533.67,4.62,4.62
03/02/2020 07:45,524.04,4.56,4.56
03/02/2020 08:00,499.23,1.9,1.9
03/02/2020 08:15,492.59,1.9,1.9
03/02/2020 08:30,499.38,2.17,2.17
03/02/2020 08:45,471.77,3.41,3.41
