DateTime,Measured
03/02/2020 18:20,6.776
03/02/2020 18:30,6.05
03/02/2020 18:40,7.502
03/02/2020 18:50,7.502
03/02/2020 19:00,6.776
03/02/2020 19:10,6.413
03/02/2020 19:20,7.865
03/02/2020 19:30,5.687
03/02/2020 19:40,3.146
03/02/2020 19:50,4.477
03/02/2020 20:00,4.961
03/02/2020 20:10,4.598
03/02/2020 20:20,4.235
03/02/2020 20:30,5.687
03/02/2020 20:40,5.929
03/02/2020 20:50,6.05
03/02/2020 21:00,7.381
03/02/2020 21:10,6.776
03/02/2020 21:20,6.05
03/02/2020 21:30,5.203
03/02/2020 21:40,5.808
03/02/2020 21:50,6.292
03/02/2020 22:00,6.292
03/02/2020 22:10,6.171
03/02/2020 22:20,6.413
03/02/2020 22:30,5.929
03/02/2020 22:40,6.534
03/02/2020 22:50,6.534
03/02/2020 23:00,6.534
03/02/2020 23:10,6.534
03/02/2020 23:20,6.171
03/02/2020 23:30,5.082
03/02/2020 23:40,4.235
03/02/2020 23:50,5.808
04/02/2020 00:00,7.381
04/02/2020 00:10,7.623
04/02/2020 00:20,7.986
04/02/2020 00:30,8.47
04/02/2020 00:40,7.744
04/02/2020 00:50,7.744
04/02/2020 01:00,7.865
04/02/2020 01:10,8.833
04/02/2020 01:20,8.591
04/02/2020 01:30,9.438
04/02/2020 01:40,10.406
04/02/2020 01:50,10.769
04/02/2020 02:00,10.89
04/02/2020 02:10,11.253
04/02/2020 02:20,11.253
04/02/2020 02:30,10.648
04/02/2020 02:40,9.922
04/02/2020 02:50,8.228
04/02/2020 03:00,8.349
04/02/2020 03:10,6.292
04/02/2020 03:20,5.324
04/02/2020 03:30,5.203
04/02/2020 03:40,6.413
04/02/2020 03:50,7.018
04/02/2020 04:00,6.655
04/02/2020 04:10,6.534
04/02/2020 04:20,7.139
04/02/2020 04:30,7.381
04/02/2020 04:40,6.776
04/02/2020 04:50,7.26
04/02/2020 05:00,6.534
04/02/2020 05:10,5.687
04/02/2020 05:20,4.719
04/02/2020 05:30,3.872
04/02/2020 05:40,3.993
04/02/2020 05:50,4.114
04/02/2020 06:00,4.356
04/02/2020 06:10,5.566
04/02/2020 06:20,4.961
04/02/2020 06:30,5.808
04/02/2020 06:40,5.445
04/02/2020 06:50,4.235
04/02/2020 07:00,3.993
04/02/2020 07:10,4.114
04/02/2020 07:20,6.292
04/02/2020 07:30,5.324
04/02/2020 07:40,4.477
04/02/2020 07:50,3.751
04/02/2020 08:00,4.598
04/02/2020 08:10,3.993
04/02/2020 08:20,4.477
04/02/2020 08:30,4.719
04/02/2020 08:40,4.719
04/02/2020 08:50,5.445
04/02/2020 09:00,6.05
04/02/2020 09:10,6.776
04/02/2020 09:20,7.381
04/02/2020 09:30,6.413
04/02/2020 09:40,6.05
04/02/2020 09:50,6.171
04/02/2020 10:00,6.534
04/02/2020 10:10,6.776
04/02/2020 10:20,7.502
04/02/2020 10:30,7.502
04/02/2020 10:40,7.139
04/02/2020 10:50,7.986
04/02/2020 11:00,8.349
04/02/2020 11:10,7.381
04/02/2020 11:20,8.228
04/02/2020 11:30,8.349
04/02/2020 11:40,8.591
04/02/2020 11:50,7.26
04/02/2020 12:00,8.228
04/02/2020 12:10,7.623
04/02/2020 12:20,7.502
04/02/2020 12:30,8.107
04/02/2020 12:40,7.744
04/02/2020 12:50,8.47
04/02/2020 13:00,8.349
04/02/2020 13:10,8.107
04/02/2020 13:20,9.559
04/02/2020 13:30,9.196
04/02/2020 13:40,8.833
04/02/2020 13:50,8.954
04/02/2020 14:00,8.47
04/02/2020 14:10,8.228
04/02/2020 14:20,8.47
04/02/2020 14:30,8.47
04/02/2020 14:40,8.349
04/02/2020 14:50,8.954
04/02/2020 15:00,8.833
04/02/2020 15:10,10.285
04/02/2020 15:20,10.89
04/02/2020 15:30,10.406
04/02/2020 15:40,10.285
04/02/2020 15:50,10.527
04/02/2020 16:00,10.285
04/02/2020 16:10,9.922
04/02/2020 16:20,9.922
04/02/2020 16:30,9.317
04/02/2020 16:40,9.075
04/02/2020 16:50,9.196
04/02/2020 17:00,8.712
04/02/2020 17:10,8.47
04/02/2020 17:20,8.107
04/02/2020 17:30,7.623
04/02/2020 17:40,7.986
04/02/2020 17:50,8.107
04/02/2020 18:00,7.865
04/02/2020 18:10,7.381
04/02/2020 18:20,7.744
04/02/2020 18:30,7.623
04/02/2020 18:40,7.744
04/02/2020 18:50,7.139
04/02/2020 19:00,6.897
04/02/2020 19:10,6.534
04/02/2020 19:20,6.776
04/02/2020 19:30,7.139
04/02/2020 19:40,7.139
