DateTime,Week_ahead,Day_ahead,Most_resent,Measured
2019-06-23 23:00:00,156.9,75.81,96.78,131.49
2019-06-23 23:15:00,156.85,73.5,92.34,128.74
2019-06-23 23:30:00,156.81,71.19,87.89,127.43
2019-06-23 23:45:00,156.76,68.88,83.45,118.03
2019-06-24 00:00:00,105.36,63.01,79.48,113.32
2019-06-24 00:15:00,105.41,61.73,76.0,107.05
2019-06-24 00:30:00,105.46,60.44,72.5,101.91
2019-06-24 00:45:00,105.51,59.16,69.01,104.6
2019-06-24 01:00:00,105.45,58.18,66.13,100.81
2019-06-24 01:15:00,105.29,57.52,63.85,97.44
2019-06-24 01:30:00,105.12,56.86,61.58,84.38
2019-06-24 01:45:00,104.96,56.19,59.3,73.5
2019-06-24 02:00:00,104.64,55.5,57.68,66.08
2019-06-24 02:15:00,104.17,54.78,56.72,60.85
2019-06-24 02:30:00,103.7,54.07,55.75,63.5
2019-06-24 02:45:00,103.23,53.35,54.78,70.83
2019-06-24 03:00:00,102.66,52.58,53.83,71.42
2019-06-24 03:15:00,102.0,51.75,52.88,60.16
2019-06-24 03:30:00,101.33,50.92,51.93,58.25
2019-06-24 03:45:00,100.67,50.09,50.98,57.25
2019-06-24 04:00:00,99.99,49.15,52.8,54.89
2019-06-24 04:15:00,99.31,48.1,51.23,55.39
2019-06-24 04:30:00,98.63,47.05,49.65,53.48
2019-06-24 04:45:00,97.95,46.0,48.08,57.61
2019-06-24 05:00:00,97.33,44.5,46.74,66.54
2019-06-24 05:15:00,96.78,42.54,45.63,57.18
2019-06-24 05:30:00,96.23,40.58,44.52,51.77
2019-06-24 05:45:00,95.69,38.62,43.41,43.0
2019-06-24 06:00:00,95.28,37.01,48.36,40.86
2019-06-24 06:15:00,95.03,35.73,46.68,44.91
2019-06-24 06:30:00,94.77,34.45,45.0,47.26
2019-06-24 06:45:00,94.51,33.17,43.32,49.27
2019-06-24 07:00:00,94.48,32.12,41.94,54.11
2019-06-24 07:15:00,94.69,31.29,40.87,53.63
2019-06-24 07:30:00,94.89,30.45,39.8,47.57
2019-06-24 07:45:00,95.09,29.62,38.73,43.08
2019-06-24 08:00:00,95.57,28.9,37.68,38.82
2019-06-24 08:15:00,96.35,28.31,36.64,37.96
2019-06-24 08:30:00,97.12,27.71,35.58,36.22
2019-06-24 08:45:00,97.9,27.11,34.54,35.2
2019-06-24 09:00:00,98.95,26.69,33.68,36.04
2019-06-24 09:15:00,100.26,26.42,33.0,33.57
2019-06-24 09:30:00,101.57,26.15,32.31,31.44
2019-06-24 09:45:00,102.88,25.89,31.63,30.46
2019-06-24 10:00:00,104.41,25.72,31.12,28.3
2019-06-24 10:15:00,106.14,25.65,30.79,27.01
2019-06-24 10:30:00,107.87,25.56,30.47,25.13
2019-06-24 10:45:00,109.6,25.5,30.14,25.91
2019-06-24 11:00:00,111.48,25.5,27.22,30.37
2019-06-24 11:15:00,113.51,25.58,27.6,27.54
2019-06-24 11:30:00,115.53,25.67,27.99,28.78
2019-06-24 11:45:00,117.56,25.76,28.37,51.6
2019-06-24 12:00:00,119.67,26.08,28.89,53.99
2019-06-24 12:15:00,121.87,26.64,29.56,38.36
2019-06-24 12:30:00,124.07,27.21,30.23,36.67
2019-06-24 12:45:00,126.27,27.77,30.9,30.68
2019-06-24 13:00:00,128.51,28.5,31.57,28.75
2019-06-24 13:15:00,130.79,29.39,32.23,59.72
2019-06-24 13:30:00,133.07,30.28,32.89,86.58
2019-06-24 13:45:00,135.34,31.17,33.56,75.42
2019-06-24 14:00:00,137.59,32.22,34.31,60.04
2019-06-24 14:15:00,139.81,33.46,35.13,47.72
2019-06-24 14:30:00,142.04,34.7,35.97,33.67
2019-06-24 14:45:00,144.26,35.94,36.8,33.85
2019-06-24 15:00:00,146.38,37.36,37.77,31.68
2019-06-24 15:15:00,148.4,38.95,38.86,31.01
2019-06-24 15:30:00,150.43,40.54,39.95,36.89
2019-06-24 15:45:00,152.45,42.14,41.04,43.91
2019-06-24 16:00:00,154.3,43.81,35.5,29.84
2019-06-24 16:15:00,155.98,45.56,37.4,27.79
2019-06-24 16:30:00,157.67,47.3,39.29,34.67
2019-06-24 16:45:00,159.35,49.05,41.19,38.94
2019-06-24 17:00:00,160.81,50.19,42.57,39.76
2019-06-24 17:15:00,162.05,50.73,43.45,50.91
2019-06-24 17:30:00,163.29,51.27,44.32,50.3
2019-06-24 17:45:00,164.53,51.81,45.2,47.77
2019-06-24 18:00:00,165.5,51.73,45.63,64.55
2019-06-24 18:15:00,166.22,51.03,45.64,53.86
2019-06-24 18:30:00,166.92,50.34,45.65,51.36
2019-06-24 18:45:00,167.63,49.64,45.66,46.05
2019-06-24 19:00:00,168.02,49.11,45.36,40.17
2019-06-24 19:15:00,168.11,48.74,44.74,38.54
2019-06-24 19:30:00,168.18,48.37,44.12,34.39
2019-06-24 19:45:00,168.26,48.0,43.5,32.12
2019-06-24 20:00:00,168.0,47.99,43.27,29.69
2019-06-24 20:15:00,167.4,48.34,43.43,33.77
2019-06-24 20:30:00,166.81,48.68,43.59,28.71
2019-06-24 20:45:00,166.21,49.03,43.75,25.08
2019-06-24 21:00:00,165.34,49.28,38.59,27.17
2019-06-24 21:15:00,164.18,49.44,40.26,26.0
2019-06-24 21:30:00,163.03,49.61,41.93,27.08
2019-06-24 21:45:00,161.87,49.78,43.6,30.29
2019-06-24 22:00:00,160.5,49.63,44.58,32.61
2019-06-24 22:15:00,158.94,49.17,44.86,37.95
2019-06-24 22:30:00,157.38,48.72,45.14,43.01
2019-06-24 22:45:00,155.83,48.25,45.42,47.1
2019-06-24 23:00:00,154.15,47.99,45.83,47.73
2019-06-24 23:15:00,152.35,47.92,46.36,49.78
2019-06-24 23:30:00,150.56,47.85,46.89,52.41
2019-06-24 23:45:00,148.76,47.77,47.41,53.4
2019-06-25 00:00:00,133.25,58.09,48.99,50.32
2019-06-25 00:15:00,131.18,60.56,51.61,47.37
2019-06-25 00:30:00,129.11,63.02,54.24,46.69
2019-06-25 00:45:00,127.04,65.5,56.86,53.17
2019-06-25 01:00:00,125.11,69.25,60.82,55.25
2019-06-25 01:15:00,123.31,74.29,66.08,60.35
2019-06-25 01:30:00,121.52,79.32,71.36,69.35
2019-06-25 01:45:00,119.72,84.37,76.63,77.03
2019-06-25 02:00:00,118.15,89.95,83.26,79.96
2019-06-25 02:15:00,116.78,96.09,91.24,83.77
2019-06-25 02:30:00,115.41,102.22,99.22,94.98
2019-06-25 02:45:00,114.04,108.35,107.2,107.51
2019-06-25 03:00:00,112.9,113.84,115.03,120.14
2019-06-25 03:15:00,112.0,118.71,122.71,100.88
2019-06-25 03:30:00,111.1,123.57,130.39,103.51
2019-06-25 03:45:00,110.19,128.44,138.07,120.45
2019-06-25 04:00:00,109.51,132.69,124.96,127.38
2019-06-25 04:15:00,109.04,136.35,130.84,143.78
2019-06-25 04:30:00,108.58,139.99,136.72,145.89
2019-06-25 04:45:00,108.12,143.65,142.6,161.18
2019-06-25 05:00:00,107.87,145.39,146.59,168.63
2019-06-25 05:15:00,107.83,145.21,148.68,176.04
2019-06-25 05:30:00,107.8,145.04,150.79,177.68
2019-06-25 05:45:00,107.77,144.86,152.88,193.87
2019-06-25 06:00:00,107.95,143.47,180.91,208.61
2019-06-25 06:15:00,108.36,140.86,177.15,217.52
2019-06-25 06:30:00,108.76,138.24,173.39,224.48
2019-06-25 06:45:00,109.17,135.62,169.64,214.78
2019-06-25 07:00:00,109.81,132.98,165.33,207.02
2019-06-25 07:15:00,110.68,130.3,160.46,205.96
2019-06-25 07:30:00,111.54,127.61,155.59,198.51
2019-06-25 07:45:00,112.41,124.93,150.71,185.62
2019-06-25 08:00:00,113.5,123.36,147.91,162.85
2019-06-25 08:15:00,114.82,122.89,147.15,144.05
2019-06-25 08:30:00,116.14,122.42,146.4,134.22
2019-06-25 08:45:00,117.46,121.95,145.65,119.78
2019-06-25 09:00:00,118.94,123.84,146.89,117.19
2019-06-25 09:15:00,120.59,128.11,150.15,125.45
2019-06-25 09:30:00,122.24,132.39,153.42,130.94
2019-06-25 09:45:00,123.89,136.65,156.67,125.03
2019-06-25 10:00:00,125.62,143.13,161.75,132.1
2019-06-25 10:15:00,127.43,151.8,168.63,140.33
2019-06-25 10:30:00,129.24,160.47,175.52,147.93
2019-06-25 10:45:00,131.05,169.14,182.41,147.64
2019-06-25 11:00:00,132.86,180.13,173.24,136.15
2019-06-25 11:15:00,134.69,193.45,185.72,140.99
2019-06-25 11:30:00,136.52,206.76,198.2,154.49
2019-06-25 11:45:00,138.35,220.07,210.68,165.62
2019-06-25 12:00:00,140.11,233.92,224.31,184.65
2019-06-25 12:15:00,141.8,248.31,239.09,200.56
2019-06-25 12:30:00,143.5,262.7,253.87,235.03
2019-06-25 12:45:00,145.19,277.09,268.65,231.77
2019-06-25 13:00:00,146.75,290.28,281.87,255.58
2019-06-25 13:15:00,148.17,302.27,293.54,270.73
2019-06-25 13:30:00,149.59,314.26,305.21,278.23
2019-06-25 13:45:00,151.01,326.25,316.88,289.26
2019-06-25 14:00:00,152.25,335.56,327.02,313.37
2019-06-25 14:15:00,153.28,342.18,335.62,328.08
2019-06-25 14:30:00,154.32,348.79,344.23,328.6
2019-06-25 14:45:00,155.35,355.4,352.83,352.23
2019-06-25 15:00:00,156.23,359.1,359.73,354.15
2019-06-25 15:15:00,156.93,359.85,364.94,339.82
2019-06-25 15:30:00,157.63,360.59,370.16,342.39
2019-06-25 15:45:00,158.34,361.34,375.37,323.64
2019-06-25 16:00:00,158.92,360.75,352.34,304.65
2019-06-25 16:15:00,159.38,358.82,354.51,301.66
2019-06-25 16:30:00,159.83,356.88,356.67,293.35
2019-06-25 16:45:00,160.3,354.95,358.83,308.92
2019-06-25 17:00:00,160.66,352.44,359.55,312.04
2019-06-25 17:15:00,160.94,349.35,358.83,319.56
2019-06-25 17:30:00,161.22,346.27,358.11,312.66
2019-06-25 17:45:00,161.5,343.18,357.39,317.52
2019-06-25 18:00:00,161.73,340.0,355.65,324.64
2019-06-25 18:15:00,161.91,336.74,352.88,350.03
2019-06-25 18:30:00,162.1,333.47,350.12,353.41
2019-06-25 18:45:00,162.27,330.21,347.34,347.55
2019-06-25 19:00:00,162.45,327.7,345.38,328.3
2019-06-25 19:15:00,162.62,325.94,344.2,366.28
2019-06-25 19:30:00,162.79,324.19,343.05,364.38
2019-06-25 19:45:00,162.96,322.43,341.88,358.25
2019-06-25 20:00:00,163.16,321.69,341.39,350.88
2019-06-25 20:15:00,163.37,321.97,341.58,339.79
2019-06-25 20:30:00,163.6,322.24,341.76,330.19
2019-06-25 20:45:00,163.81,322.52,341.95,312.82
2019-06-25 21:00:00,164.02,323.6,331.68,310.99
2019-06-25 21:15:00,164.22,325.46,329.98,321.47
2019-06-25 21:30:00,164.41,327.32,328.27,309.3
2019-06-25 21:45:00,164.61,329.19,326.56,319.92
2019-06-25 22:00:00,164.76,331.28,324.81,308.22
2019-06-25 22:15:00,164.85,333.61,323.01,301.37
2019-06-25 22:30:00,164.94,335.95,321.23,321.75
2019-06-25 22:45:00,165.03,338.28,319.44,322.49
2019-06-25 23:00:00,165.02,338.74,315.66,307.68
2019-06-25 23:15:00,164.92,337.33,309.9,270.39
2019-06-25 23:30:00,164.8,335.91,304.15,269.68
2019-06-25 23:45:00,164.69,334.49,298.39,300.07
2019-06-26 00:00:00,234.89,311.06,291.49,315.07
2019-06-26 00:15:00,235.74,301.75,283.43,322.5
2019-06-26 00:30:00,236.59,292.45,275.38,301.97
2019-06-26 00:45:00,237.43,283.14,267.32,286.92
2019-06-26 01:00:00,237.72,272.91,258.9,299.47
2019-06-26 01:15:00,237.45,261.75,250.11,302.89
2019-06-26 01:30:00,237.18,250.58,241.32,292.71
2019-06-26 01:45:00,236.91,239.42,232.52,277.58
2019-06-26 02:00:00,235.94,227.08,221.84,269.2
2019-06-26 02:15:00,234.26,213.56,209.28,249.19
2019-06-26 02:30:00,232.58,200.04,196.73,226.74
2019-06-26 02:45:00,230.9,186.52,184.17,197.43
2019-06-26 03:00:00,228.75,174.41,172.4,199.52
2019-06-26 03:15:00,226.12,163.71,161.42,187.73
2019-06-26 03:30:00,223.5,153.01,150.44,173.93
2019-06-26 03:45:00,220.87,142.32,139.46,158.8
2019-06-26 04:00:00,218.06,133.66,146.9,150.02
2019-06-26 04:15:00,215.09,127.06,138.37,134.2
2019-06-26 04:30:00,212.12,120.46,129.84,115.19
2019-06-26 04:45:00,209.14,113.86,121.3,103.61
2019-06-26 05:00:00,206.29,107.69,113.51,93.85
2019-06-26 05:15:00,203.58,101.97,106.44,85.35
2019-06-26 05:30:00,200.86,96.24,99.38,78.74
2019-06-26 05:45:00,198.14,90.51,92.31,74.15
2019-06-26 06:00:00,195.88,85.27,61.88,58.07
2019-06-26 06:15:00,194.05,80.52,56.91,54.65
2019-06-26 06:30:00,192.23,75.76,51.94,41.58
2019-06-26 06:45:00,190.4,71.01,46.98,36.89
2019-06-26 07:00:00,189.33,67.09,43.36,26.51
2019-06-26 07:15:00,189.02,64.01,41.09,25.95
2019-06-26 07:30:00,188.71,60.93,38.81,25.15
2019-06-26 07:45:00,188.4,57.86,36.53,20.32
2019-06-26 08:00:00,189.04,55.85,35.35,23.1
2019-06-26 08:15:00,190.62,54.91,35.24,19.84
2019-06-26 08:30:00,192.2,53.97,35.15,16.44
2019-06-26 08:45:00,193.78,53.03,35.04,15.67
2019-06-26 09:00:00,196.02,53.32,35.88,16.72
2019-06-26 09:15:00,198.92,54.83,37.68,20.71
2019-06-26 09:30:00,201.82,56.34,39.48,25.44
2019-06-26 09:45:00,204.72,57.85,41.27,29.62
2019-06-26 10:00:00,207.9,60.31,44.33,30.95
2019-06-26 10:15:00,211.33,63.7,48.66,34.0
2019-06-26 10:30:00,214.77,67.09,52.98,38.89
2019-06-26 10:45:00,218.2,70.49,57.31,44.13
2019-06-26 11:00:00,221.54,74.49,53.62,45.67
2019-06-26 11:15:00,224.77,79.09,60.89,50.74
2019-06-26 11:30:00,228.01,83.7,68.16,59.92
2019-06-26 11:45:00,231.25,88.3,75.43,67.88
2019-06-26 12:00:00,234.01,93.16,82.88,72.19
2019-06-26 12:15:00,236.3,98.28,90.52,84.02
2019-06-26 12:30:00,238.59,103.4,98.14,95.94
2019-06-26 12:45:00,240.87,108.52,105.78,111.34
2019-06-26 13:00:00,242.3,113.82,112.54,117.9
2019-06-26 13:15:00,242.88,119.3,118.42,127.66
2019-06-26 13:30:00,243.46,124.77,124.31,126.7
2019-06-26 13:45:00,244.04,130.24,130.19,127.18
2019-06-26 14:00:00,243.51,135.44,135.57,126.8
2019-06-26 14:15:00,241.89,140.37,140.43,136.15
2019-06-26 14:30:00,240.26,145.29,145.29,146.44
2019-06-26 14:45:00,238.63,150.22,150.15,155.7
2019-06-26 15:00:00,236.13,154.81,154.73,144.28
2019-06-26 15:15:00,232.78,159.06,159.05,146.05
2019-06-26 15:30:00,229.42,163.32,163.35,144.34
2019-06-26 15:45:00,226.06,167.56,167.66,140.34
2019-06-26 16:00:00,222.2,170.92,163.05,134.61
2019-06-26 16:15:00,217.84,173.37,164.07,134.48
2019-06-26 16:30:00,213.47,175.83,165.08,134.34
2019-06-26 16:45:00,209.11,178.28,166.1,136.78
2019-06-26 17:00:00,204.58,178.99,164.71,135.41
2019-06-26 17:15:00,199.89,177.97,160.93,136.73
2019-06-26 17:30:00,195.19,176.94,157.15,164.87
2019-06-26 17:45:00,190.5,175.92,153.37,145.9
2019-06-26 18:00:00,185.99,174.8,149.28,148.11
2019-06-26 18:15:00,181.67,173.61,144.86,152.2
2019-06-26 18:30:00,177.34,172.4,140.45,159.97
2019-06-26 18:45:00,173.03,171.21,136.04,163.38
2019-06-26 19:00:00,169.27,169.12,131.71,152.9
2019-06-26 19:15:00,166.08,166.16,127.47,149.28
2019-06-26 19:30:00,162.88,163.19,123.25,138.77
2019-06-26 19:45:00,159.69,160.22,119.01,145.03
2019-06-26 20:00:00,157.34,157.1,116.16,142.06
2019-06-26 20:15:00,155.83,153.8,114.7,138.8
2019-06-26 20:30:00,154.34,150.5,113.24,119.22
2019-06-26 20:45:00,152.84,147.2,111.78,115.34
2019-06-26 21:00:00,152.04,144.54,128.55,123.61
2019-06-26 21:15:00,151.94,142.52,127.34,130.34
2019-06-26 21:30:00,151.84,140.5,126.12,141.33
2019-06-26 21:45:00,151.74,138.48,124.9,140.05
2019-06-26 22:00:00,152.06,137.52,125.09,136.86
2019-06-26 22:15:00,152.82,137.63,126.67,140.92
2019-06-26 22:30:00,153.59,137.72,128.24,135.67
2019-06-26 22:45:00,154.34,137.83,129.82,142.85
2019-06-26 23:00:00,155.28,137.87,130.72,141.66
2019-06-26 23:15:00,156.41,137.83,130.94,149.77
2019-06-26 23:30:00,157.54,137.81,131.16,148.22
2019-06-26 23:45:00,158.66,137.77,131.37,140.81
2019-06-27 00:00:00,157.57,123.21,130.55,134.66
2019-06-27 00:15:00,157.34,123.07,128.71,139.77
2019-06-27 00:30:00,157.11,122.93,126.87,137.46
2019-06-27 00:45:00,156.88,122.8,125.03,136.85
2019-06-27 01:00:00,156.49,122.29,123.51,127.18
2019-06-27 01:15:00,155.92,121.4,122.28,125.84
2019-06-27 01:30:00,155.36,120.52,121.05,112.92
2019-06-27 01:45:00,154.79,119.63,119.82,98.9
2019-06-27 02:00:00,153.99,118.05,118.6,92.17
2019-06-27 02:15:00,152.97,115.76,117.37,93.96
2019-06-27 02:30:00,151.94,113.47,116.15,95.81
2019-06-27 02:45:00,150.92,111.18,114.91,83.66
2019-06-27 03:00:00,149.81,108.64,113.41,84.46
2019-06-27 03:15:00,148.58,105.86,111.63,77.98
2019-06-27 03:30:00,147.37,103.08,109.85,67.72
2019-06-27 03:45:00,146.14,100.3,108.07,70.9
2019-06-27 04:00:00,145.03,97.87,74.3,77.85
2019-06-27 04:15:00,144.0,95.78,75.25,74.44
2019-06-27 04:30:00,142.96,93.7,76.18,73.99
2019-06-27 04:45:00,141.93,91.61,77.12,66.34
2019-06-27 05:00:00,141.19,89.69,78.06,62.91
2019-06-27 05:15:00,140.74,87.93,78.99,62.36
2019-06-27 05:30:00,140.29,86.16,79.91,55.76
2019-06-27 05:45:00,139.84,84.41,80.84,41.94
2019-06-27 06:00:00,139.88,82.7,65.13,30.35
2019-06-27 06:15:00,140.4,81.05,65.09,25.56
2019-06-27 06:30:00,140.92,79.4,65.05,31.04
2019-06-27 06:45:00,141.44,77.75,65.02,28.02
2019-06-27 07:00:00,142.63,76.72,64.78,22.99
2019-06-27 07:15:00,144.52,76.32,64.34,21.93
2019-06-27 07:30:00,146.41,75.92,63.88,18.24
2019-06-27 07:45:00,148.3,75.52,63.44,19.63
2019-06-27 08:00:00,150.97,75.47,63.29,21.53
2019-06-27 08:15:00,154.44,75.78,63.4,33.71
2019-06-27 08:30:00,157.91,76.09,63.53,52.5
2019-06-27 08:45:00,161.39,76.4,63.64,68.01
2019-06-27 09:00:00,165.37,77.07,63.76,80.88
2019-06-27 09:15:00,169.89,78.1,63.88,89.56
2019-06-27 09:30:00,174.4,79.13,63.99,69.26
2019-06-27 09:45:00,178.92,80.16,64.11,86.46
2019-06-27 10:00:00,183.62,81.15,65.16,82.75
2019-06-27 10:15:00,188.51,82.07,67.14,73.9
2019-06-27 10:30:00,193.4,82.99,69.12,131.82
2019-06-27 10:45:00,198.29,83.92,71.09,97.21
2019-06-27 11:00:00,203.07,85.21,72.06,81.44
2019-06-27 11:15:00,207.73,86.88,73.4,78.09
2019-06-27 11:30:00,212.39,88.54,74.73,85.65
2019-06-27 11:45:00,217.05,90.2,76.07,72.71
2019-06-27 12:00:00,221.32,92.55,79.23,79.31
2019-06-27 12:15:00,225.18,95.59,84.21,95.0
2019-06-27 12:30:00,229.05,98.62,89.2,83.44
2019-06-27 12:45:00,232.91,101.66,94.18,59.91
2019-06-27 13:00:00,236.07,105.36,99.69,49.34
2019-06-27 13:15:00,238.51,109.73,105.73,69.27
2019-06-27 13:30:00,240.95,114.1,111.77,57.2
2019-06-27 13:45:00,243.4,118.47,117.81,65.78
2019-06-27 14:00:00,244.91,122.68,122.68,82.09
2019-06-27 14:15:00,245.49,126.72,126.39,72.63
2019-06-27 14:30:00,246.08,130.78,130.08,60.07
2019-06-27 14:45:00,246.66,134.83,133.79,63.29
2019-06-27 15:00:00,246.51,138.56,137.37,66.35
2019-06-27 15:15:00,245.62,141.97,140.84,92.35
2019-06-27 15:30:00,244.73,145.39,144.29,112.23
2019-06-27 15:45:00,243.83,148.8,147.76,112.52
2019-06-27 16:00:00,242.5,152.72,103.91,68.99
2019-06-27 16:15:00,240.72,157.15,104.84,62.99
2019-06-27 16:30:00,238.94,161.59,105.77,62.49
2019-06-27 16:45:00,237.15,166.02,106.71,56.47
2019-06-27 17:00:00,235.22,168.49,107.05,59.65
2019-06-27 17:15:00,233.13,169.0,106.81,62.15
2019-06-27 17:30:00,231.04,169.53,106.57,48.43
2019-06-27 17:45:00,228.95,170.04,106.32,36.71
2019-06-27 18:00:00,227.0,169.48,106.72,43.93
2019-06-27 18:15:00,225.2,167.84,107.76,64.81
2019-06-27 18:30:00,223.39,166.21,108.8,74.17
2019-06-27 18:45:00,221.59,164.57,109.84,66.05
2019-06-27 19:00:00,220.22,163.12,110.25,66.92
2019-06-27 19:15:00,219.3,161.84,110.06,69.87
2019-06-27 19:30:00,218.38,160.57,109.86,78.04
2019-06-27 19:45:00,217.45,159.3,109.67,67.68
2019-06-27 20:00:00,217.17,156.94,108.06,70.48
2019-06-27 20:15:00,217.54,153.5,105.03,67.17
2019-06-27 20:30:00,217.92,150.09,102.02,73.03
2019-06-27 20:45:00,218.29,146.65,98.99,77.72
2019-06-27 21:00:00,219.17,143.68,68.75,62.69
2019-06-27 21:15:00,220.55,141.16,69.99,66.62
2019-06-27 21:30:00,221.93,138.65,71.23,62.78
2019-06-27 21:45:00,223.31,136.14,72.47,67.89
2019-06-27 22:00:00,224.96,133.68,73.46,60.48
2019-06-27 22:15:00,226.88,131.27,74.2,56.08
2019-06-27 22:30:00,228.8,128.86,74.94,62.64
2019-06-27 22:45:00,230.72,126.45,75.68,58.36
2019-06-27 23:00:00,232.68,124.22,75.75,55.17
2019-06-27 23:15:00,234.67,122.19,75.14,48.14
2019-06-27 23:30:00,236.67,120.17,74.53,53.05
2019-06-27 23:45:00,238.66,118.14,73.92,51.23
2019-06-28 00:00:00,190.25,82.89,73.06,47.82
2019-06-28 00:15:00,191.8,81.28,71.94,49.64
2019-06-28 00:30:00,193.36,79.65,70.82,44.62
2019-06-28 00:45:00,194.91,78.04,69.71,41.43
2019-06-28 01:00:00,196.3,76.74,68.69,42.26
2019-06-28 01:15:00,197.51,75.74,67.76,40.72
2019-06-28 01:30:00,198.73,74.76,66.81,41.23
2019-06-28 01:45:00,199.95,73.77,65.88,46.33
2019-06-28 02:00:00,200.93,72.73,64.74,51.77
2019-06-28 02:15:00,201.68,71.64,63.38,47.27
2019-06-28 02:30:00,202.44,70.55,62.01,49.13
2019-06-28 02:45:00,203.18,69.46,60.65,51.21
2019-06-28 03:00:00,203.79,68.02,59.25,50.26
2019-06-28 03:15:00,204.26,66.23,57.82,48.05
2019-06-28 03:30:00,204.73,64.45,56.38,45.55
2019-06-28 03:45:00,205.19,62.65,54.95,42.85
2019-06-28 04:00:00,205.64,60.78,44.99,41.75
2019-06-28 04:15:00,206.06,58.81,44.04,47.86
2019-06-28 04:30:00,206.49,56.84,43.11,45.1
2019-06-28 04:45:00,206.91,54.87,42.17,44.47
2019-06-28 05:00:00,207.45,52.98,41.16,41.8
2019-06-28 05:15:00,208.09,51.15,40.05,39.65
2019-06-28 05:30:00,208.72,49.33,38.95,36.97
2019-06-28 05:45:00,209.35,47.5,37.84,36.93
2019-06-28 06:00:00,210.23,45.74,35.84,35.39
2019-06-28 06:15:00,211.34,44.03,34.78,35.62
2019-06-28 06:30:00,212.45,42.31,33.72,34.34
2019-06-28 06:45:00,213.57,40.61,32.66,32.46
2019-06-28 07:00:00,215.05,38.86,31.65,30.84
2019-06-28 07:15:00,216.92,37.07,30.72,29.0
2019-06-28 07:30:00,218.79,35.28,29.77,27.85
2019-06-28 07:45:00,220.65,33.49,28.84,26.15
2019-06-28 08:00:00,222.98,32.3,28.04,23.66
2019-06-28 08:15:00,225.76,31.68,27.4,22.47
2019-06-28 08:30:00,228.52,31.07,26.75,22.02
2019-06-28 08:45:00,231.3,30.46,26.1,21.97
2019-06-28 09:00:00,234.36,30.11,25.83,21.89
2019-06-28 09:15:00,237.7,30.02,25.93,22.16
2019-06-28 09:30:00,241.04,29.92,26.02,22.48
2019-06-28 09:45:00,244.38,29.83,26.12,22.9
2019-06-28 10:00:00,247.8,29.8,26.41,23.41
2019-06-28 10:15:00,251.28,29.81,26.89,24.01
2019-06-28 10:30:00,254.77,29.84,27.39,24.65
2019-06-28 10:45:00,258.25,29.85,27.88,25.84
2019-06-28 11:00:00,261.59,30.29,25.15,24.32
2019-06-28 11:15:00,264.79,31.12,25.7,25.0
2019-06-28 11:30:00,268.0,31.95,26.26,25.22
2019-06-28 11:45:00,271.2,32.79,26.81,25.5
2019-06-28 12:00:00,274.06,33.97,27.65,25.74
2019-06-28 12:15:00,276.54,35.5,28.77,26.96
2019-06-28 12:30:00,279.03,37.02,29.9,28.24
2019-06-28 12:45:00,281.51,38.54,31.02,28.36
2019-06-28 13:00:00,283.44,40.43,32.56,30.18
2019-06-28 13:15:00,284.78,42.69,34.52,34.63
2019-06-28 13:30:00,286.13,44.93,36.48,40.37
2019-06-28 13:45:00,287.47,47.19,38.45,44.34
2019-06-28 14:00:00,288.09,49.66,40.85,39.89
2019-06-28 14:15:00,288.0,52.35,43.7,39.45
2019-06-28 14:30:00,287.89,55.04,46.54,43.33
2019-06-28 14:45:00,287.8,57.72,49.4,47.59
2019-06-28 15:00:00,287.14,60.92,52.8,45.32
2019-06-28 15:15:00,285.91,64.61,56.75,56.52
2019-06-28 15:30:00,284.68,68.29,60.71,54.91
2019-06-28 15:45:00,283.45,71.98,64.67,56.09
2019-06-28 16:00:00,281.87,75.64,68.5,65.6
2019-06-28 16:15:00,279.94,79.28,72.07,64.16
2019-06-28 16:30:00,278.01,82.93,75.63,59.63
2019-06-28 16:45:00,276.09,86.56,79.2,70.04
2019-06-28 17:00:00,274.03,89.27,81.89,69.78
2019-06-28 17:15:00,271.87,91.06,83.69,75.46
2019-06-28 17:30:00,269.69,92.85,85.48,98.56
2019-06-28 17:45:00,267.53,94.63,87.28,99.51
2019-06-28 18:00:00,265.44,96.49,88.8,93.03
2019-06-28 18:15:00,263.46,98.42,90.02,106.11
2019-06-28 18:30:00,261.47,100.36,91.25,112.35
2019-06-28 18:45:00,259.49,102.29,92.47,105.37
2019-06-28 19:00:00,257.84,103.29,93.19,113.75
2019-06-28 19:15:00,256.49,103.35,93.37,123.32
2019-06-28 19:30:00,255.16,103.42,93.56,124.37
2019-06-28 19:45:00,253.81,103.48,93.75,125.73
2019-06-28 20:00:00,252.95,104.4,94.25,118.93
2019-06-28 20:15:00,252.55,106.18,95.08,110.5
2019-06-28 20:30:00,252.16,107.96,95.91,111.05
2019-06-28 20:45:00,251.77,109.74,96.74,106.26
2019-06-28 21:00:00,251.73,112.82,108.23,107.15
2019-06-28 21:15:00,252.06,117.2,110.81,109.72
2019-06-28 21:30:00,252.39,121.58,113.4,107.48
2019-06-28 21:45:00,252.72,125.97,115.98,115.01
2019-06-28 22:00:00,253.23,131.11,120.23,113.76
2019-06-28 22:15:00,253.91,137.0,126.14,112.92
2019-06-28 22:30:00,254.59,142.91,132.06,121.99
2019-06-28 22:45:00,255.28,148.8,137.98,128.63
2019-06-28 23:00:00,255.94,155.08,145.79,130.67
